id,MESSAGE_TYPE,transcript,creationDate,DIALOGUE_ID,PERSONA_ID,USER_ID,TASK_ID,application,creationDate_conversation,targetLang,tutorLang,hasTasks,CREATOR_ID,SCENARIO_ID,preCreated,simulated,archivedForProcessing,username
33368,H,je m' appelle Rinc,15-10-18 12:05,900,NULL,1304,NULL,3,2018-10-15 12:02:02.805,1,0,1,1304,3,0,0,0,user054
30888,H,Qui êtes-vous?,,853,NULL,1411,NULL,3,2018-10-15 11:04:59.583,1,0,1,1411,3,1,0,0,user161
39013,H,,,1055,NULL,1382,NULL,3,2018-10-16 09:15:04.290,1,0,1,1382,10,1,0,0,user132
48350,H,,,1258,NULL,1369,NULL,3,2018-10-23 07:17:16.232,1,0,1,1369,16,1,0,0,user119
70477,H,je suis ■■■■■■■,08-11-18 13:07,1859,NULL,1314,113,3,2018-11-08 13:05:55.766,1,0,1,1314,18,0,0,0,user064
61965,H,tu t'apelles comment,07-11-18 08:29,1657,NULL,1325,56,3,2018-11-07 08:27:00.267,1,0,1,1325,16,0,0,0,user075
41100,H,Comment-allez-voues?,16-10-18 09:24,1065,NULL,1280,NULL,3,2018-10-16 09:17:22.446,1,0,1,1280,10,0,0,0,user030
22900,H,Claudette a une appareil dentaire.,26-09-18 09:39,660,NULL,1262,NULL,3,2018-09-26 09:31:03.926,1,0,1,1262,19,0,0,0,user012
50029,H,Bonjour Angélique,,1289,NULL,1423,NULL,3,2018-10-23 07:41:16.436,1,0,1,1423,17,1,0,0,user173
64841,H,,,1719,NULL,1443,NULL,3,2018-11-07 09:25:57.549,1,0,1,1443,10,1,0,0,user193
63260,H,comment se sentent vos filles? comment vont vos filles,07-11-18 08:58,1688,NULL,1327,94,3,2018-11-07 08:52:32.454,1,0,1,1327,17,0,0,0,user077
62891,H,Claudette est rosse,07-11-18 08:50,1684,NULL,1314,NULL,3,2018-11-07 08:35:03.958,1,0,1,1314,16,0,0,0,user064
77414,H,,,2012,NULL,1411,NULL,3,2018-11-12 10:08:53.188,1,0,1,1411,18,1,0,0,user161
76006,H,Pourquoi vous êtes optimiste,,1987,NULL,1415,NULL,3,2018-11-12 09:33:17.878,1,0,1,1415,17,1,0,0,user165
23683,H,Je suis un hibou!,26-09-18 09:55,665,NULL,1262,NULL,3,2018-09-26 09:47:02.267,1,0,1,1262,20,0,0,0,user012
25666,H,,,705,NULL,1352,NULL,3,2018-09-27 12:17:51.423,1,0,1,1352,19,1,0,0,user102
58821,H,tu aimes le bois,06-11-18 08:02,1587,NULL,1327,NULL,3,2018-11-06 07:55:04.764,1,0,1,1327,10,0,0,0,user077
40859,H,décevoir Sensei? pourquoi ?,16-10-18 09:23,1075,NULL,1271,NULL,3,2018-10-16 09:18:01.786,1,0,1,1271,10,0,0,0,user021
59717,H,,,1613,NULL,1442,NULL,3,2018-11-06 13:57:43.396,1,0,1,1442,3,1,0,0,user192
64999,H,,,1722,NULL,1430,NULL,3,2018-11-07 09:26:44.758,1,0,1,1430,10,1,0,0,user180
63007,H,enchantée. je vais parler avec Claudette,07-11-18 08:53,1685,NULL,1320,110,3,2018-11-07 08:38:26.384,1,0,1,1320,17,0,0,0,user070
43226,H,il t'appelle Vicent,,1137,NULL,1374,NULL,3,2018-10-16 09:47:54.908,1,0,1,1374,16,1,0,0,user124
30653,H,,,846,NULL,1379,NULL,3,2018-10-15 09:08:22.334,1,0,1,1379,3,1,0,0,user129
63388,H,Georges est plus calme ,07-11-18 09:01,1688,NULL,1327,NULL,3,2018-11-07 08:52:32.454,1,0,1,1327,17,0,0,0,user077
30906,H,Je veux trouver mes parents.,,853,NULL,1411,NULL,3,2018-10-15 11:04:59.583,1,0,1,1411,3,1,0,0,user161
74035,H,Yvette dorme beaucoup.,12-11-18 08:05,1924,NULL,1302,NULL,3,2018-11-12 07:31:12.745,1,0,1,1302,19,0,0,0,user052
37170,H,,,1020,NULL,1383,NULL,3,2018-10-16 07:37:02.077,1,0,1,1383,3,1,0,0,user133
47266,H,Lisette porte une blouse blanche.,23-10-18 06:56,1219,NULL,1286,72,3,2018-10-23 06:35:37.202,1,0,1,1286,16,0,0,0,user036
19339,H,ça va,,590,NULL,1353,NULL,3,2018-09-25 13:07:09.256,1,0,1,1353,10,1,0,0,user103
42407,H,porqoui tu es méditer?,16-10-18 09:38,1104,NULL,1282,NULL,3,2018-10-16 09:21:01.975,1,0,1,1282,10,0,0,0,user032
51869,H,,,1354,NULL,1439,NULL,3,2018-10-24 08:37:24.239,1,0,1,1439,3,1,0,0,user189
62075,H,Tu aime les bois?,07-11-18 08:31,1654,NULL,1330,29,3,2018-11-07 08:25:56.239,1,0,1,1330,10,0,0,0,user080
77539,H,,,2015,NULL,1398,NULL,3,2018-11-12 10:54:04.555,1,0,1,1398,16,1,0,0,user148
67869,H,,,1791,NULL,1441,NULL,3,2018-11-08 12:02:10.277,1,0,1,1441,16,1,0,0,user191
19735,H,je te desolee mais je ne sais pas.,,596,NULL,1357,NULL,3,2018-09-25 13:07:35.636,1,0,1,1357,16,1,0,0,user107
23567,H,.,26-09-18 09:53,642,NULL,1255,NULL,3,2018-09-26 09:14:56.272,1,0,1,1255,16,0,0,0,user005
24987,H,,,695,NULL,1362,NULL,3,2018-09-27 12:12:48.883,1,0,1,1362,20,1,0,0,user112
27729,H,,,739,NULL,1361,NULL,3,2018-09-27 12:41:01.105,1,0,1,1361,18,1,0,0,user111
52807,H,Ma hobbies a Chiro et danser,26-10-18 07:07,1371,NULL,1479,NULL,3,2018-10-26 06:52:28.013,1,0,1,1479,10,0,0,0,user229
59199,H,tu t'appelle comment?,,1600,NULL,1431,NULL,3,2018-11-06 13:53:59.787,1,0,1,1431,3,1,0,0,user181
45956,H,Je m'appele Rinc$,23-10-18 06:30,1202,NULL,1268,55,3,2018-10-23 06:28:57.883,1,0,1,1268,16,0,0,0,user018
14790,H,non je ne pas rien,,472,NULL,1354,NULL,3,2018-09-21 11:59:12.194,1,0,1,1354,3,1,0,0,user104
49484,H,je vais aller parler avec Claudette.,,1278,NULL,1370,NULL,3,2018-10-23 07:22:48.522,1,0,1,1370,17,1,0,0,user120
67211,H,,,1779,NULL,1433,NULL,3,2018-11-08 12:00:51.585,1,0,1,1433,10,1,0,0,user183
54081,H,,,1482,NULL,1420,NULL,3,2018-11-05 12:31:18.689,1,0,1,1420,17,1,0,0,user170
34684,H,porquio vous avez de mauvaise humeur,15-10-18 12:31,937,NULL,1295,NULL,3,2018-10-15 12:25:18.518,1,0,1,1295,10,0,0,0,user045
39174,H,,,1057,NULL,1378,NULL,3,2018-10-16 09:16:12.981,1,0,1,1378,10,1,0,0,user128
17404,H,pourquoi tu vas décevoir Sensei?,24-09-18 08:34,562,NULL,1254,NULL,3,2018-09-24 08:26:54.032,1,0,1,1254,10,0,0,0,user004
54087,H,,,1482,NULL,1420,NULL,3,2018-11-05 12:31:18.689,1,0,1,1420,17,1,0,0,user170
68628,H,,,1804,NULL,1441,NULL,3,2018-11-08 12:06:29.133,1,0,1,1441,16,1,0,0,user191
61322,H,,,1640,NULL,1440,NULL,3,2018-11-06 14:20:39.572,1,0,1,1440,10,1,0,0,user190
47171,H,Quand est-ce que vous êtes arrivés dans le potager ?,23-10-18 06:54,1224,NULL,1276,79,3,2018-10-23 06:36:14.804,1,0,1,1276,16,0,0,0,user026
57767,H,Ca va un peu. et vous?,06-11-18 07:37,1554,NULL,1322,2,3,2018-11-06 07:36:31.005,1,0,1,1322,3,0,0,0,user072
46367,H,lisette a les cheveux noirs,23-10-18 06:39,1188,NULL,1289,71,3,2018-10-23 06:25:14.750,1,0,1,1289,16,0,0,0,user039
58565,H,où est -ce que se trouve Baldog ?,06-11-18 07:57,1559,NULL,1314,14,3,2018-11-06 07:37:00.981,1,0,1,1314,3,0,0,0,user064
57112,H,Enchanté de fiare vptre connaissance,05-11-18 13:30,1539,NULL,1297,57,3,2018-11-05 13:24:27.829,1,0,1,1297,16,0,0,0,user047
42806,H,Avez-vous des passe-temps ?,16-10-18 09:42,1070,NULL,1286,NULL,3,2018-10-16 09:17:41.811,1,0,1,1286,10,0,0,0,user036
36146,H,"Décevoir Sensei,",16-10-18 07:06,990,NULL,1270,NULL,3,2018-10-16 06:58:44.465,1,0,1,1270,10,0,0,1,user020
18053,H,H,24-09-18 08:49,573,NULL,1252,NULL,3,2018-09-24 08:49:08.548,1,0,1,1252,10,0,0,0,user002
17803,H,J'ai aussi été pris dans la tempête.,24-09-18 08:43,550,NULL,1262,NULL,3,2018-09-24 08:24:58.543,1,0,1,1262,16,0,0,0,user012
21322,H,,,624,NULL,1351,NULL,3,2018-09-25 13:39:22.888,1,0,1,1351,17,1,0,0,user101
17240,H,pourquoi tu es de mauvaise humeur.,24-09-18 08:30,562,NULL,1254,NULL,3,2018-09-24 08:26:54.032,1,0,1,1254,10,0,0,0,user004
12956,H,Pourqoui tu es de mauvais humeur?,21-09-18 07:49,422,NULL,1266,NULL,3,2018-09-21 07:41:43.352,1,0,1,1266,10,0,0,0,user016
61721,H,f,,1647,NULL,1442,NULL,3,2018-11-06 14:29:46.047,1,0,1,1442,17,1,0,0,user192
58032,H,j'étais avec mes parents,06-11-18 07:43,1567,NULL,1320,10,3,2018-11-06 07:38:11.115,1,0,1,1320,3,0,0,0,user070
64338,H,pourquoi est-ce que vous méditez?,,1711,NULL,1435,NULL,3,2018-11-07 09:25:17.005,1,0,1,1435,10,1,0,0,user185
14236,H,,,458,NULL,1367,NULL,3,2018-09-21 09:51:49.880,1,0,1,1367,3,1,0,0,user117
34440,H,Je vais chercher Baldog.,15-10-18 12:26,918,NULL,1305,NULL,3,2018-10-15 12:03:59.023,1,0,1,1305,3,0,0,0,user055
56969,H,son plat préféré est des saucisses avec pomme de terre purée,05-11-18 13:27,1536,NULL,1302,123,3,2018-11-05 13:15:36.389,1,0,1,1302,18,0,0,0,user052
12953,H,ko,21-09-18 07:49,423,NULL,1255,NULL,3,2018-09-21 07:41:44.759,1,0,1,1255,10,0,0,0,user005
17642,H,Pourquoi tu es médites?,24-09-18 08:39,554,NULL,1263,NULL,3,2018-09-24 08:25:31.115,1,0,1,1263,10,0,0,0,user013
22495,H,Georges est le mari de Delphine.,26-09-18 09:30,647,NULL,1263,NULL,3,2018-09-26 09:19:37.504,1,0,1,1263,16,0,0,0,user013
41115,H,Tu as baldog?,16-10-18 09:25,1113,NULL,1274,NULL,3,2018-10-16 09:23:49.776,1,0,1,1274,10,0,0,0,user024
46873,H,Georges a une barbe,23-10-18 06:48,1224,NULL,1276,69,3,2018-10-23 06:36:14.804,1,0,1,1276,16,0,0,0,user026
77310,H,,,2010,NULL,1419,NULL,3,2018-11-12 10:07:33.128,1,0,1,1419,17,1,0,0,user169
59711,H,quel livre ?,,1613,NULL,1442,NULL,3,2018-11-06 13:57:43.396,1,0,1,1442,3,1,0,0,user192
66553,H,,,1747,NULL,1442,NULL,3,2018-11-07 09:39:55.655,1,0,1,1442,16,1,0,0,user192
34559,H,Nous étions en route vers la ville,15-10-18 12:29,925,NULL,1302,NULL,3,2018-10-15 12:14:17.301,1,0,1,1302,10,0,0,1,user052
32070,H,Être déçu? Pourquoi?,,877,NULL,1422,NULL,3,2018-10-15 11:27:49.058,1,0,1,1422,10,1,0,0,user172
35994,H,je m'appelle ■■■■■,16-10-18 07:03,992,NULL,1275,NULL,3,2018-10-16 07:02:53.961,1,0,1,1275,10,0,0,1,user025
47790,H,louis fera quoi exactement,23-10-18 07:06,1225,NULL,1290,137,3,2018-10-23 06:36:50.753,1,0,1,1290,18,0,0,0,user040
52271,H,,,1364,NULL,1443,NULL,3,2018-10-24 09:08:01.946,1,0,1,1443,10,1,0,0,user193
42443,H,"Moi, j'aime bien cuisiner et jouer de la guitare.",16-10-18 09:39,1107,NULL,1275,NULL,3,2018-10-16 09:21:35.929,1,0,1,1275,10,0,0,0,user025
34294,H,Je trouve mes parents Sensei,15-10-18 12:24,910,NULL,1293,NULL,3,2018-10-15 12:02:37.594,1,0,1,1293,3,0,0,0,user043
43232,H,,,1137,NULL,1374,NULL,3,2018-10-16 09:47:54.908,1,0,1,1374,16,1,0,0,user124
13703,H,qoui est-ce que ,,443,NULL,1357,NULL,3,2018-09-21 09:45:53.798,1,0,1,1357,3,1,0,0,user107
56975,H,Je m'appelle Allydinahnormanilaurencamilalouiszaynharryniallliamjesyleigh-annejade,05-11-18 13:27,1539,NULL,1297,55,3,2018-11-05 13:24:27.829,1,0,1,1297,16,0,0,0,user047
20408,H,Pourqoui elle est optimiste?,,608,NULL,1352,NULL,3,2018-09-25 13:13:33.742,1,0,1,1352,17,1,0,0,user102
40484,H,,,1106,NULL,1384,NULL,3,2018-10-16 09:21:35.717,1,0,1,1384,10,1,0,0,user134
52021,H,,,1358,NULL,1442,NULL,3,2018-10-24 08:42:51.499,1,0,1,1442,3,1,0,0,user192
13968,H,,,450,NULL,1355,NULL,3,2018-09-21 09:48:07.953,1,0,1,1355,3,1,0,0,user105
49115,H,Yvette porte des boucles d'oreille.,,1270,NULL,1368,NULL,3,2018-10-23 07:19:17.821,1,0,1,1368,16,1,0,0,user118
35738,H,Dans la tempête je trouve ce informiable,16-10-18 06:56,970,NULL,1286,NULL,3,2018-10-16 06:41:51.184,1,0,1,1286,3,0,0,0,user036
54337,H,,,1483,NULL,1416,NULL,3,2018-11-05 12:31:32.390,1,0,1,1416,10,1,0,0,user166
49490,H,Vincent est sensible.,,1278,NULL,1370,NULL,3,2018-10-23 07:22:48.522,1,0,1,1370,17,1,0,0,user120
57261,H,Vous êtes le mari d'Angùe,05-11-18 13:33,1542,NULL,1311,NULL,3,2018-11-05 13:28:23.824,1,0,1,1311,16,0,0,0,user061
64430,H,,,1713,NULL,1424,NULL,3,2018-11-07 09:25:25.992,1,0,1,1424,3,1,0,0,user174
23022,H,Georges a un barbe,26-09-18 09:42,656,NULL,1254,NULL,3,2018-09-26 09:21:39.876,1,0,1,1254,16,0,0,0,user004
22382,H,Tu est le marrie de Angélique?,26-09-18 09:28,642,NULL,1255,NULL,3,2018-09-26 09:14:56.272,1,0,1,1255,16,0,0,0,user005
76140,H,Lisette a les cheveux noir.,,1989,NULL,1446,NULL,3,2018-11-12 09:39:46.822,1,0,1,1446,19,1,0,0,user196
23290,H,Tu es Heindal?,26-09-18 09:47,665,NULL,1262,NULL,3,2018-09-26 09:47:02.267,1,0,1,1262,20,0,0,0,user012
13721,H,,,443,NULL,1357,NULL,3,2018-09-21 09:45:53.798,1,0,1,1357,3,1,0,0,user107
13090,H,Qu'est ce qu pensez de Sensei?,21-09-18 07:52,426,NULL,1258,NULL,3,2018-09-21 07:45:35.486,1,0,1,1258,10,0,0,0,user008
60756,H,,,1632,NULL,1442,NULL,3,2018-11-06 14:15:13.150,1,0,1,1442,16,1,0,0,user192
62227,H,vous repetez les noms ,07-11-18 08:35,1677,NULL,1328,59,3,2018-11-07 08:31:04.158,1,0,1,1328,16,0,0,0,user078
34687,H,vous etes un grand brun ours,15-10-18 12:31,938,NULL,1292,NULL,3,2018-10-15 12:25:46.133,1,0,1,1292,10,0,0,0,user042
55927,H,Delphine est la mère de Angelique,05-11-18 13:06,1508,NULL,1309,65,3,2018-11-05 13:00:13.602,1,0,1,1309,16,0,0,0,user059
54465,H,comment est-ce que Lisette va?,,1489,NULL,1414,NULL,3,2018-11-05 12:32:00.136,1,0,1,1414,17,1,0,0,user164
60804,H,,,1632,NULL,1442,NULL,3,2018-11-06 14:15:13.150,1,0,1,1442,16,1,0,0,user192
32451,H,,,882,NULL,1410,NULL,3,2018-10-15 11:34:16.255,1,0,1,1410,10,1,0,0,user160
38769,H,,,1051,NULL,1383,NULL,3,2018-10-16 09:14:26.917,1,0,1,1383,3,1,0,0,user133
50285,H,,,1292,NULL,1382,NULL,3,2018-10-23 07:44:44.321,1,0,1,1382,19,1,0,0,user132
25660,H,,,705,NULL,1352,NULL,3,2018-09-27 12:17:51.423,1,0,1,1352,19,1,0,0,user102
73624,H,J'ai trouver un solution à votre problème.,12-11-18 07:58,1943,NULL,1309,140,3,2018-11-12 07:57:04.087,1,0,1,1309,19,0,0,0,user059
76524,H,Comment sentez d'autes,,1995,NULL,1411,NULL,3,2018-11-12 09:51:28.144,1,0,1,1411,17,1,0,0,user161
12000,H,Je veux trouver mes parents!,21-09-18 07:25,397,NULL,1262,NULL,3,2018-09-21 07:11:52.011,1,0,1,1262,3,0,0,0,user012
50568,H,,,1297,NULL,1387,NULL,3,2018-10-23 07:46:47.307,1,0,1,1387,20,1,0,0,user137
60372,H,,,1626,NULL,1438,NULL,3,2018-11-06 14:12:48.456,1,0,1,1438,10,1,0,0,user188
74928,H,Delphine porte une robejaune avec des fleurs,,1970,NULL,1411,NULL,3,2018-11-12 09:23:44.535,1,0,1,1411,16,1,0,0,user161
74437,H,g,12-11-18 08:13,1955,NULL,1295,NULL,3,2018-11-12 08:10:56.896,1,0,1,1295,19,0,0,0,user045
33103,H,,,892,NULL,1420,NULL,3,2018-10-15 11:45:05.188,1,0,1,1420,16,1,0,0,user170
54364,H,,,1486,NULL,1415,NULL,3,2018-11-05 12:31:37.098,1,0,1,1415,16,1,0,0,user165
12682,H,je vai cherche baldog,21-09-18 07:43,401,NULL,1252,NULL,3,2018-09-21 07:15:59.868,1,0,1,1252,3,0,0,0,user002
68232,H,Lisette est une active,,1797,NULL,1439,NULL,3,2018-11-08 12:03:16.350,1,0,1,1439,17,1,0,0,user189
18443,H,Enchantée.,24-09-18 09:00,569,NULL,1262,NULL,3,2018-09-24 08:45:33.797,1,0,1,1262,17,0,0,0,user012
30873,H,Où je peux trouver Baldog?,,852,NULL,1387,NULL,3,2018-10-15 11:04:54.227,1,0,1,1387,3,1,0,0,user137
70215,H,,,1833,NULL,1425,NULL,3,2018-11-08 12:35:51.159,1,0,1,1425,21,1,0,0,user175
52640,H,Tu vas bien?,26-10-18 07:02,1378,NULL,1475,23,3,2018-10-26 06:56:03.271,1,0,1,1475,10,0,0,0,user225
76134,H,Angélique porte une robe rose.,,1989,NULL,1446,NULL,3,2018-11-12 09:39:46.822,1,0,1,1446,19,1,0,0,user196
12414,H,Qu-est-que passer?,21-09-18 07:36,415,NULL,1263,NULL,3,2018-09-21 07:26:43.583,1,0,1,1263,3,0,0,0,user013
30483,H,je m'appelle ■■■■■,,842,NULL,1414,NULL,3,2018-10-15 09:03:22.428,1,0,1,1414,3,1,0,0,user164
44241,H,delphine est la mèer d'angelique,16-10-18 09:55,1141,NULL,1277,NULL,3,2018-10-16 09:50:09.008,1,0,1,1277,16,0,0,0,user027
36119,H,vous êtes baldog,16-10-18 07:05,992,NULL,1275,NULL,3,2018-10-16 07:02:53.961,1,0,1,1275,10,0,0,1,user025
18291,H,Est-ce que vous avez vu mes parents pendant la tempête?,24-09-18 08:56,569,NULL,1262,NULL,3,2018-09-24 08:45:33.797,1,0,1,1262,17,0,0,0,user012
71525,H,"moi, spécialité est danser",08-11-18 13:21,1859,NULL,1314,NULL,3,2018-11-08 13:05:55.766,1,0,1,1314,18,0,0,0,user064
18577,H,m,24-09-18 09:03,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
55686,H,moi j'ai ■■■■,05-11-18 13:01,1510,NULL,1311,NULL,3,2018-11-05 13:00:35.148,1,0,1,1311,10,0,0,0,user061
75309,H,Georges est le père d'Angelique.,,1975,NULL,1410,NULL,3,2018-11-12 09:24:13.533,1,0,1,1410,16,1,0,0,user160
48183,H,Georges est le mari d'Angélique,,1255,NULL,1423,NULL,3,2018-10-23 07:15:37.772,1,0,1,1423,16,1,0,0,user173
35065,H,Nou étions en route vers la ville,15-10-18 12:39,930,NULL,1311,NULL,3,2018-10-15 12:19:25.630,1,0,1,1311,10,0,0,0,user061
23924,H,Beau chance!,,676,NULL,1358,NULL,3,2018-09-27 12:08:23.543,1,0,1,1358,19,1,0,0,user108
18824,H,m,24-09-18 09:09,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
36941,H,,,1015,NULL,1373,NULL,3,2018-10-16 07:35:19.468,1,0,1,1373,3,1,0,0,user123
37176,H,,,1020,NULL,1383,NULL,3,2018-10-16 07:37:02.077,1,0,1,1383,3,1,0,0,user133
42803,H,Est-ce que vous avez vu mes parents?,16-10-18 09:42,1107,NULL,1275,NULL,3,2018-10-16 09:21:35.929,1,0,1,1275,10,0,0,0,user025
60405,H,Mon nom est Rinc,,1627,NULL,1433,NULL,3,2018-11-06 14:13:05.443,1,0,1,1433,10,1,0,0,user183
56314,H,Vous êtes le mari d'Angelique,05-11-18 13:13,1531,NULL,1295,61,3,2018-11-05 13:02:53.223,1,0,1,1295,16,0,0,0,user045
16326,H,je pense tu as baldog un brun ource,,502,NULL,1361,NULL,3,2018-09-21 12:34:43.708,1,0,1,1361,10,1,0,0,user111
27506,H,,,735,NULL,1351,NULL,3,2018-09-27 12:37:34.439,1,0,1,1351,3,1,0,0,user101
37730,H,je m'appele ric enchante,,1030,NULL,1368,NULL,3,2018-10-16 07:50:47.983,1,0,1,1368,10,1,0,0,user118
36637,H,je m'appelle ■■■■■■■,,1007,NULL,1381,NULL,3,2018-10-16 07:30:12.540,1,0,1,1381,3,1,0,0,user131
62337,H,il s'appelle Vincent. Il est le mare d'angelique. Il a un brun chapeau,07-11-18 08:37,1677,NULL,1328,NULL,3,2018-11-07 08:31:04.158,1,0,1,1328,16,0,0,0,user078
17538,H,Qu-est ce qui rend la branche speciale?,24-09-18 08:36,556,NULL,1255,NULL,3,2018-09-24 08:25:50.985,1,0,1,1255,10,0,0,0,user005
17377,H,qu'est-ce que tu penses de lui,24-09-18 08:33,558,NULL,1264,NULL,3,2018-09-24 08:25:54.215,1,0,1,1264,10,0,0,0,user014
33398,H,ca va,15-10-18 12:06,916,NULL,1292,NULL,3,2018-10-15 12:03:32.155,1,0,1,1292,3,0,0,0,user042
67095,H,,,1779,NULL,1433,NULL,3,2018-11-08 12:00:51.585,1,0,1,1433,10,1,0,0,user183
48588,H,comment ça va Claudette?,,1262,NULL,1374,NULL,3,2018-10-23 07:18:01.595,1,0,1,1374,17,1,0,0,user124
14763,H,Où est mon parents?,,471,NULL,1360,NULL,3,2018-09-21 11:57:48.596,1,0,1,1360,3,1,0,0,user110
38373,H,,,1039,NULL,1381,NULL,3,2018-10-16 07:54:49.009,1,0,1,1381,16,1,0,0,user131
71403,H,Dephine porte une robe jaune avec des fleurs,08-11-18 13:19,1863,NULL,1316,66,3,2018-11-08 13:07:20.347,1,0,1,1316,16,0,0,0,user066
69828,H,,,1826,NULL,1425,NULL,3,2018-11-08 12:33:35.172,1,0,1,1425,3,1,0,0,user175
37164,H,,,1020,NULL,1383,NULL,3,2018-10-16 07:37:02.077,1,0,1,1383,3,1,0,0,user133
40597,H,,,1109,NULL,1370,NULL,3,2018-10-16 09:22:08.141,1,0,1,1370,16,1,0,0,user120
76896,H,Un dragon était rouge.,,2002,NULL,1446,NULL,3,2018-11-12 10:01:22.617,1,0,1,1446,20,1,0,0,user196
16064,H,a,,498,NULL,1366,NULL,3,2018-09-21 12:30:05.422,1,0,1,1366,10,1,0,0,user116
16350,H,gfugfgb;gklshmkghlqmdbqskgfqbbbgdmbmkghdsobqkoghkjhobskbibfhkwsbfkhofbfdkbfufdhsqu,,502,NULL,1361,NULL,3,2018-09-21 12:34:43.708,1,0,1,1361,10,1,0,0,user111
71266,H,m,08-11-18 13:16,1868,NULL,1318,NULL,3,2018-11-08 13:08:53.984,1,0,1,1318,17,0,0,0,user068
62501,H,vous vous appelez vincent,07-11-18 08:41,1676,NULL,1325,60,3,2018-11-07 08:30:46.163,1,0,1,1325,16,0,0,0,user075
24466,H,le talent de George c'est quoi?,,686,NULL,1356,NULL,3,2018-09-27 12:10:14.559,1,0,1,1356,18,1,0,0,user106
72987,H,Claudette est rousse.,12-11-18 07:45,1916,NULL,1308,74,3,2018-11-12 07:30:22.529,1,0,1,1308,16,0,0,0,user058
13834,H,i am gonna found baldog,,446,NULL,1351,NULL,3,2018-09-21 09:46:46.834,1,0,1,1351,3,1,0,0,user101
72067,H,z,08-11-18 13:33,1874,NULL,1328,NULL,3,2018-11-08 13:24:18.216,1,0,1,1328,19,0,0,0,user078
24484,H,qssf,,686,NULL,1356,NULL,3,2018-09-27 12:10:14.559,1,0,1,1356,18,1,0,0,user106
70209,H,,,1833,NULL,1425,NULL,3,2018-11-08 12:35:51.159,1,0,1,1425,21,1,0,0,user175
70891,H,g,08-11-18 13:11,1865,NULL,1326,NULL,3,2018-11-08 13:07:28.150,1,0,1,1326,16,0,0,0,user076
51890,H,,,1355,NULL,1428,NULL,3,2018-10-24 08:37:26.752,1,0,1,1428,3,1,0,0,user178
46867,H,Georges es le père de Angélique.,23-10-18 06:48,1217,NULL,1279,68,3,2018-10-23 06:33:35.082,1,0,1,1279,16,0,0,0,user029
33535,H,tu as aller ou,15-10-18 12:09,916,NULL,1292,NULL,3,2018-10-15 12:03:32.155,1,0,1,1292,3,0,0,0,user042
42151,H,,,1126,NULL,1381,NULL,3,2018-10-16 09:36:01.764,1,0,1,1381,19,1,0,0,user131
43625,H,Nous étions en route vers la ville.,16-10-18 09:50,1070,NULL,1286,NULL,3,2018-10-16 09:17:41.811,1,0,1,1286,10,0,0,0,user036
57633,H,Porquoi?,05-11-18 13:39,1522,NULL,1296,NULL,3,2018-11-05 13:01:37.803,1,0,1,1296,10,0,0,0,user046
21462,H,,,627,NULL,1361,NULL,3,2018-09-25 13:43:53.163,1,0,1,1361,17,1,0,0,user111
23948,H,Quel est ton talent.,,677,NULL,1353,NULL,3,2018-09-27 12:08:37.709,1,0,1,1353,18,1,0,0,user103
15430,H,Pourqoui est des limaces au ton jardin.,,488,NULL,1358,NULL,3,2018-09-21 12:05:06.982,1,0,1,1358,10,1,0,0,user108
19899,H,Yvette est blonde.,,598,NULL,1364,NULL,3,2018-09-25 13:07:48.497,1,0,1,1364,16,1,0,0,user114
75327,H,,,1975,NULL,1410,NULL,3,2018-11-12 09:24:13.533,1,0,1,1410,16,1,0,0,user160
70599,H,"et claudette, elle va bien?",08-11-18 13:09,1846,NULL,1330,97,3,2018-11-08 13:04:33.276,1,0,1,1330,17,0,0,0,user080
40323,H,,,1102,NULL,1382,NULL,3,2018-10-16 09:20:57.921,1,0,1,1382,10,1,0,0,user132
49919,H,,,1287,NULL,1387,NULL,3,2018-10-23 07:37:34.185,1,0,1,1387,3,1,0,0,user137
26321,H,sfsqfsqdf,,716,NULL,1356,NULL,3,2018-09-27 12:26:46.102,1,0,1,1356,20,1,0,0,user106
52152,H,Je n'ecout pas de voix,,1361,NULL,1442,NULL,3,2018-10-24 09:00:43.165,1,0,1,1442,3,1,0,0,user192
21066,H,tout faire travailler Baldog dans le jardin.,,619,NULL,1356,NULL,3,2018-09-25 13:33:28.783,1,0,1,1356,18,1,0,0,user106
52113,H,non.,,1360,NULL,1435,NULL,3,2018-10-24 08:58:32.902,1,0,1,1435,3,1,0,0,user185
42815,H,est-ce que vous avez vu mes parents?,16-10-18 09:43,1079,NULL,1281,NULL,3,2018-10-16 09:18:21.703,1,0,1,1281,10,0,0,0,user031
47662,H,Je pense à Lisette.,23-10-18 07:04,1237,NULL,1284,NULL,3,2018-10-23 06:56:43.317,1,0,1,1284,17,0,0,0,user034
22373,H,il s'appelle vincent.,26-09-18 09:27,655,NULL,1260,NULL,3,2018-09-26 09:21:35.635,1,0,1,1260,16,0,0,0,user010
42044,H,,,1125,NULL,1386,NULL,3,2018-10-16 09:34:28.021,1,0,1,1386,10,1,0,0,user136
44125,H,bonjour,16-10-18 09:54,1157,NULL,1287,NULL,3,2018-10-16 09:54:46.009,1,0,1,1287,18,0,0,0,user037
